# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Southeast Asia,coal,coal,coal,1975,CO2_FUG,0.7302498957,MTC
Southeast Asia,coal,coal,coal,1975,N2O,0.0007043723399,Tg
Southeast Asia,crude oil,crude oil,crude oil,1975,CH4,0.2386005693,Tg
Southeast Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8443988246,MTC
Southeast Asia,crude oil,crude oil,crude oil,1975,N2O,4.344090419e-05,Tg
Southeast Asia,natural gas,natural gas,natural gas,1975,CH4,0.2386005693,Tg
Southeast Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.8443988246,MTC
Southeast Asia,natural gas,natural gas,natural gas,1975,N2O,4.344090419e-05,Tg
Southeast Asia,coal,coal,coal,1990,CH4,0.9660141092,Tg
Southeast Asia,coal,coal,coal,1990,CO2_FUG,0.6368948762,MTC
Southeast Asia,coal,coal,coal,1990,N2O,0.0006735684114,Tg
Southeast Asia,crude oil,crude oil,crude oil,1990,CH4,0.2973048066,Tg
Southeast Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.1549762363,MTC
Southeast Asia,crude oil,crude oil,crude oil,1990,N2O,8.487896556e-06,Tg
Southeast Asia,natural gas,natural gas,natural gas,1990,CH4,0.2973048066,Tg
Southeast Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.1549762363,MTC
Southeast Asia,natural gas,natural gas,natural gas,1990,N2O,8.487896556e-06,Tg
Southeast Asia,coal,coal,coal,2005,CH4,0.8609979521,Tg
Southeast Asia,coal,coal,coal,2005,CO2_FUG,0.09077404871,MTC
Southeast Asia,coal,coal,coal,2005,N2O,0.0004073892117,Tg
Southeast Asia,crude oil,crude oil,crude oil,2005,CH4,0.3086104749,Tg
Southeast Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2237310327,MTC
Southeast Asia,crude oil,crude oil,crude oil,2005,N2O,1.174454021e-05,Tg
Southeast Asia,natural gas,natural gas,natural gas,2005,CH4,0.3086104749,Tg
Southeast Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2237310327,MTC
Southeast Asia,natural gas,natural gas,natural gas,2005,N2O,1.174454021e-05,Tg
Southeast Asia,coal,coal,coal,2010,CH4,0.8469811308,Tg
Southeast Asia,coal,coal,coal,2010,CO2_FUG,0.08676979097,MTC
Southeast Asia,coal,coal,coal,2010,N2O,0.0004207000276,Tg
Southeast Asia,crude oil,crude oil,crude oil,2010,CH4,0.3031363182,Tg
Southeast Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1743022106,MTC
Southeast Asia,crude oil,crude oil,crude oil,2010,N2O,9.206705368e-06,Tg
Southeast Asia,natural gas,natural gas,natural gas,2010,CH4,0.3031363182,Tg
Southeast Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1743022106,MTC
Southeast Asia,natural gas,natural gas,natural gas,2010,N2O,9.206705368e-06,Tg
Southeast Asia,coal,coal,coal,2015,CH4,0.8504304383,Tg
Southeast Asia,coal,coal,coal,2015,CO2_FUG,0.09129825801,MTC
Southeast Asia,coal,coal,coal,2015,N2O,0.0004062720159,Tg
Southeast Asia,crude oil,crude oil,crude oil,2015,CH4,0.3133701653,Tg
Southeast Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3714865849,MTC
Southeast Asia,crude oil,crude oil,crude oil,2015,N2O,1.910091702e-05,Tg
Southeast Asia,natural gas,natural gas,natural gas,2015,CH4,0.3133701653,Tg
Southeast Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.3714865849,MTC
Southeast Asia,natural gas,natural gas,natural gas,2015,N2O,1.910091702e-05,Tg
Southeast Asia,coal,coal,coal,2021,CH4,0.7567355568,Tg
Southeast Asia,coal,coal,coal,2021,CO2_FUG,0.1064347936,MTC
Southeast Asia,coal,coal,coal,2021,N2O,0.0002255405991,Tg
Southeast Asia,crude oil,crude oil,crude oil,2021,CH4,0.3520987884,Tg
Southeast Asia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.2452333752,MTC
Southeast Asia,crude oil,crude oil,crude oil,2021,N2O,1.420399247e-05,Tg
Southeast Asia,natural gas,natural gas,natural gas,2021,CH4,0.3520987884,Tg
Southeast Asia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.2452333752,MTC
Southeast Asia,natural gas,natural gas,natural gas,2021,N2O,1.420399247e-05,Tg
Taiwan,coal,coal,coal,1975,CH4,0.6392091018,Tg
Taiwan,coal,coal,coal,1975,CO2_FUG,0.3923109979,MTC
Taiwan,coal,coal,coal,1975,N2O,0,Tg
Taiwan,crude oil,crude oil,crude oil,1975,CH4,0.3706127151,Tg
Taiwan,crude oil,crude oil,crude oil,1975,CO2_FUG,0.002197829317,MTC
Taiwan,crude oil,crude oil,crude oil,1975,N2O,2.487009711e-07,Tg
Taiwan,natural gas,natural gas,natural gas,1975,CH4,0.3706127151,Tg
Taiwan,natural gas,natural gas,natural gas,1975,CO2_FUG,0.002197829317,MTC
Taiwan,natural gas,natural gas,natural gas,1975,N2O,2.487009711e-07,Tg
Taiwan,coal,coal,coal,1990,CH4,1.338740341,Tg
Taiwan,coal,coal,coal,1990,CO2_FUG,11.0023533,MTC
Taiwan,coal,coal,coal,1990,N2O,0,Tg
Taiwan,crude oil,crude oil,crude oil,1990,CH4,0.4001271611,Tg
Taiwan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.002064183857,MTC
Taiwan,crude oil,crude oil,crude oil,1990,N2O,2.280780323e-07,Tg
Taiwan,natural gas,natural gas,natural gas,1990,CH4,0.4001271611,Tg
Taiwan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.002064183857,MTC
Taiwan,natural gas,natural gas,natural gas,1990,N2O,2.280780323e-07,Tg
Taiwan,coal,coal,coal,2005,CH4,0.2667366221,Tg
Taiwan,coal,coal,coal,2005,CO2_FUG,0.5606894241,MTC
Taiwan,coal,coal,coal,2005,N2O,1.976500233e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2005,CH4,1.050194367,Tg
Taiwan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.001424337967,MTC
Taiwan,crude oil,crude oil,crude oil,2005,N2O,1.047597669e-07,Tg
Taiwan,natural gas,natural gas,natural gas,2005,CH4,1.050194367,Tg
Taiwan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.001424337967,MTC
Taiwan,natural gas,natural gas,natural gas,2005,N2O,1.047597669e-07,Tg
Taiwan,coal,coal,coal,2010,CH4,0.2492187169,Tg
Taiwan,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
Taiwan,coal,coal,coal,2010,N2O,1.441280136e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2010,CH4,1.525200086,Tg
Taiwan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001652596556,MTC
Taiwan,crude oil,crude oil,crude oil,2010,N2O,8.682034526e-08,Tg
Taiwan,natural gas,natural gas,natural gas,2010,CH4,0.3033928591,Tg
Taiwan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001652596556,MTC
Taiwan,natural gas,natural gas,natural gas,2010,N2O,8.682034526e-08,Tg
Taiwan,coal,coal,coal,2015,CH4,0.214307434,Tg
Taiwan,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
Taiwan,coal,coal,coal,2015,N2O,1.645681447e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2015,CH4,1.544857418,Tg
Taiwan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.001164609166,MTC
Taiwan,crude oil,crude oil,crude oil,2015,N2O,4.446635615e-08,Tg
Taiwan,natural gas,natural gas,natural gas,2015,CH4,0.3133701653,Tg
Taiwan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.001164609166,MTC
Taiwan,natural gas,natural gas,natural gas,2015,N2O,4.446635615e-08,Tg
Taiwan,coal,coal,coal,2021,CH4,0.2969543632,Tg
Taiwan,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
Taiwan,coal,coal,coal,2021,N2O,5.899794e-06,Tg
Taiwan,crude oil,crude oil,crude oil,2021,CH4,0.6055757901,Tg
Taiwan,crude oil,crude oil,crude oil,2021,CO2_FUG,0.00030419071,MTC
Taiwan,crude oil,crude oil,crude oil,2021,N2O,9.809759477e-09,Tg
Taiwan,natural gas,natural gas,natural gas,2021,CH4,0.6055757901,Tg
Taiwan,natural gas,natural gas,natural gas,2021,CO2_FUG,0.00030419071,MTC
Taiwan,natural gas,natural gas,natural gas,2021,N2O,9.809759477e-09,Tg
Argentina,coal,coal,coal,1975,CH4,0.5452576177,Tg
Argentina,coal,coal,coal,1975,CO2_FUG,1.245093454,MTC
Argentina,coal,coal,coal,1975,N2O,3.138156395e-10,Tg
Argentina,crude oil,crude oil,crude oil,1975,CH4,0.3548284482,Tg
Argentina,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3001435436,MTC
Argentina,crude oil,crude oil,crude oil,1975,N2O,1.591344855e-05,Tg
Argentina,natural gas,natural gas,natural gas,1975,CH4,0.3548284482,Tg
Argentina,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3001435436,MTC
Argentina,natural gas,natural gas,natural gas,1975,N2O,1.591344855e-05,Tg
Argentina,coal,coal,coal,1990,CH4,3.896379533,Tg
Argentina,coal,coal,coal,1990,CO2_FUG,0.6408276453,MTC
Argentina,coal,coal,coal,1990,N2O,0.00395437266,Tg
Argentina,crude oil,crude oil,crude oil,1990,CH4,0.3829573593,Tg
Argentina,crude oil,crude oil,crude oil,1990,CO2_FUG,0.2582676955,MTC
Argentina,crude oil,crude oil,crude oil,1990,N2O,1.365603619e-05,Tg
Argentina,natural gas,natural gas,natural gas,1990,CH4,0.3829573593,Tg
Argentina,natural gas,natural gas,natural gas,1990,CO2_FUG,0.2582676955,MTC
Argentina,natural gas,natural gas,natural gas,1990,N2O,1.365603619e-05,Tg
Argentina,coal,coal,coal,2005,CH4,0.2667366221,Tg
Argentina,coal,coal,coal,2005,CO2_FUG,0.5606894241,MTC
Argentina,coal,coal,coal,2005,N2O,1.976500233e-06,Tg
Argentina,crude oil,crude oil,crude oil,2005,CH4,0.3509470136,Tg
Argentina,crude oil,crude oil,crude oil,2005,CO2_FUG,0.08796483092,MTC
Argentina,crude oil,crude oil,crude oil,2005,N2O,4.934270918e-06,Tg
Argentina,natural gas,natural gas,natural gas,2005,CH4,0.3509470136,Tg
Argentina,natural gas,natural gas,natural gas,2005,CO2_FUG,0.08796483092,MTC
Argentina,natural gas,natural gas,natural gas,2005,N2O,4.934270918e-06,Tg
Argentina,coal,coal,coal,2010,CH4,0.2492187169,Tg
Argentina,coal,coal,coal,2010,CO2_FUG,0.4930783068,MTC
Argentina,coal,coal,coal,2010,N2O,1.441280136e-06,Tg
Argentina,crude oil,crude oil,crude oil,2010,CH4,0.37406061,Tg
Argentina,crude oil,crude oil,crude oil,2010,CO2_FUG,0.06443367755,MTC
Argentina,crude oil,crude oil,crude oil,2010,N2O,3.754461236e-06,Tg
Argentina,natural gas,natural gas,natural gas,2010,CH4,0.37406061,Tg
Argentina,natural gas,natural gas,natural gas,2010,CO2_FUG,0.06443367755,MTC
Argentina,natural gas,natural gas,natural gas,2010,N2O,3.754461236e-06,Tg
Argentina,coal,coal,coal,2015,CH4,0.214307434,Tg
Argentina,coal,coal,coal,2015,CO2_FUG,0.3624295042,MTC
Argentina,coal,coal,coal,2015,N2O,1.645681447e-06,Tg
Argentina,crude oil,crude oil,crude oil,2015,CH4,0.3953757961,Tg
Argentina,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1354424962,MTC
Argentina,crude oil,crude oil,crude oil,2015,N2O,7.317222375e-06,Tg
Argentina,natural gas,natural gas,natural gas,2015,CH4,0.3953757961,Tg
Argentina,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1354424962,MTC
Argentina,natural gas,natural gas,natural gas,2015,N2O,7.317222375e-06,Tg
Argentina,coal,coal,coal,2021,CH4,0.2969543632,Tg
Argentina,coal,coal,coal,2021,CO2_FUG,0.3674417488,MTC
Argentina,coal,coal,coal,2021,N2O,5.899794e-06,Tg
Argentina,crude oil,crude oil,crude oil,2021,CH4,0.4000447224,Tg
Argentina,crude oil,crude oil,crude oil,2021,CO2_FUG,0.2454828499,MTC
Argentina,crude oil,crude oil,crude oil,2021,N2O,7.821811016e-06,Tg
Argentina,natural gas,natural gas,natural gas,2021,CH4,0.4000447224,Tg
Argentina,natural gas,natural gas,natural gas,2021,CO2_FUG,0.2454828499,MTC
Argentina,natural gas,natural gas,natural gas,2021,N2O,7.821811016e-06,Tg
Colombia,coal,coal,coal,1975,CH4,0.3758251833,Tg
Colombia,coal,coal,coal,1975,CO2_FUG,2.076703511,MTC
Colombia,coal,coal,coal,1975,N2O,0.0001147043238,Tg
Colombia,crude oil,crude oil,crude oil,1975,CH4,1.196945074,Tg
Colombia,crude oil,crude oil,crude oil,1975,CO2_FUG,1.610986611,MTC
Colombia,crude oil,crude oil,crude oil,1975,N2O,8.199595106e-05,Tg
Colombia,natural gas,natural gas,natural gas,1975,CH4,1.196945074,Tg
Colombia,natural gas,natural gas,natural gas,1975,CO2_FUG,1.610986611,MTC
Colombia,natural gas,natural gas,natural gas,1975,N2O,8.199595106e-05,Tg
Colombia,coal,coal,coal,1990,CH4,0.105292696,Tg
Colombia,coal,coal,coal,1990,CO2_FUG,0.3301452578,MTC
Colombia,coal,coal,coal,1990,N2O,2.130196596e-05,Tg
Colombia,crude oil,crude oil,crude oil,1990,CH4,1.040683085,Tg
Colombia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3330629055,MTC
Colombia,crude oil,crude oil,crude oil,1990,N2O,1.767256766e-05,Tg
Colombia,natural gas,natural gas,natural gas,1990,CH4,1.040683085,Tg
Colombia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3330629055,MTC
Colombia,natural gas,natural gas,natural gas,1990,N2O,1.767256766e-05,Tg
Colombia,coal,coal,coal,2005,CH4,0.1147070135,Tg
Colombia,coal,coal,coal,2005,CO2_FUG,0.06918749061,MTC
Colombia,coal,coal,coal,2005,N2O,3.633761157e-05,Tg
Colombia,crude oil,crude oil,crude oil,2005,CH4,0.8304164212,Tg
Colombia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1676708638,MTC
Colombia,crude oil,crude oil,crude oil,2005,N2O,9.291848649e-06,Tg
Colombia,natural gas,natural gas,natural gas,2005,CH4,0.8304164212,Tg
Colombia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.1676708638,MTC
Colombia,natural gas,natural gas,natural gas,2005,N2O,9.291848649e-06,Tg
Colombia,coal,coal,coal,2010,CH4,0.111736675,Tg
Colombia,coal,coal,coal,2010,CO2_FUG,0.1231838308,MTC
Colombia,coal,coal,coal,2010,N2O,2.956739884e-05,Tg
Colombia,crude oil,crude oil,crude oil,2010,CH4,0.7571600382,Tg
Colombia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1741973388,MTC
Colombia,crude oil,crude oil,crude oil,2010,N2O,9.595026225e-06,Tg
Colombia,natural gas,natural gas,natural gas,2010,CH4,0.7571600382,Tg
Colombia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.1741973388,MTC
Colombia,natural gas,natural gas,natural gas,2010,N2O,9.595026225e-06,Tg
Colombia,coal,coal,coal,2015,CH4,0.09022392012,Tg
Colombia,coal,coal,coal,2015,CO2_FUG,0.1281521837,MTC
Colombia,coal,coal,coal,2015,N2O,1.062384142e-06,Tg
Colombia,crude oil,crude oil,crude oil,2015,CH4,0.7352083541,Tg
Colombia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1597228948,MTC
Colombia,crude oil,crude oil,crude oil,2015,N2O,8.901854642e-06,Tg
Colombia,natural gas,natural gas,natural gas,2015,CH4,0.7352083541,Tg
Colombia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1597228948,MTC
Colombia,natural gas,natural gas,natural gas,2015,N2O,8.901854642e-06,Tg
Colombia,coal,coal,coal,2021,CH4,0.08717258122,Tg
Colombia,coal,coal,coal,2021,CO2_FUG,0.2474760802,MTC
Colombia,coal,coal,coal,2021,N2O,3.561422526e-08,Tg
Colombia,crude oil,crude oil,crude oil,2021,CH4,0.6315710301,Tg
Colombia,crude oil,crude oil,crude oil,2021,CO2_FUG,0.08563298174,MTC
Colombia,crude oil,crude oil,crude oil,2021,N2O,7.898264895e-06,Tg
Colombia,natural gas,natural gas,natural gas,2021,CH4,0.6315710301,Tg
Colombia,natural gas,natural gas,natural gas,2021,CO2_FUG,0.08563298174,MTC
Colombia,natural gas,natural gas,natural gas,2021,N2O,7.898264895e-06,Tg
